Date;Open;High;Low;Close
21/07/25;117306,467;119671,5641;116584,4004;117439,5358
22/07/25;117426,4982;120269,9665;116233,2262;119995,4156
23/07/25;119997,4427;120113,3505;117391,3908;118754,9572
24/07/25;118770,9815;119535,4547;117247,9722;118368,0032
25/07/25;118368,0032;118486,9789;114759,8232;117635,8811
26/07/25;117644,8441;118335,6855;117181,2278;117947,3662
27/07/25;117944,7297;119815,5973;117859,687;119448,4903
28/07/25;119457,522;119819,7899;117441,4375;117924,473
29/07/25;117938,5844;119273,8701;116987,3709;117922,1478
30/07/25;11792,19941;118780,7267;115800,8268;117831,1914
31/07/25;117833,6296;118919,9847;115505,2223;115758,2039
01/08/25;115738,9552;116060,7726;112724,443;113320,086
02/08/25;113320,3944;114021,6051;112005,7691;112526,9146
03/08/25;112525,8033;114747,4234;111943,8044;114217,673
04/08/25;114223,9233;115729,472;114130,4032;115071,8843
05/08/25;115072,1846;11511,74359;112701,1104;114141,4417
06/08/25;114140,9136;115737,8332;113372,249;115027,9964
07/08/25;11503,00522;117676,9055;114279,712;117496,8974
08/08/25;117505,4974;117689,2015;115917,4581;116688,7254
09/08/25;116678,2757;117906,6118;116363,8352;116500,3621
10/08/25;116497,7166;119320,7141;116485,166;119306,7614
11/08/25;119306,8108;122321,0974;11815,90285;118731,447
12/08/25;118717,6624;120302,4707;118228,7222;120172,9071
13/08/25;12016,89777;123682,4534;118939,6313;123344,0598
14/08/25;123339,3954;124457,1169;117254,8826;118359,5806
15/08/25;118365,7844;119332,3118;116864,5735;117398,348
16/08/25;1173,984231;117996,0633;117271,9524;117491,3484
17/08/25;117492,7886;118595,7763;117279,521;117453,0627
18/08/25;117453,9064;117614,1712;114723,6824;116252,3119
